(-0.2, 0.0, -0.2)(23.1, 219.2, 6.4)
(-0.2, 0.0, -0.2)(30.4, 217.7, 3.7)
(-0.2, 0.0, -0.2)(34.3, 216.9, 355.6)
(-0.2, 0.0, -0.2)(30.2, 217.8, 357.1)
(-0.2, 0.0, -0.2)(29.0, 218.2, 358.1)
(-0.2, 0.0, -0.2)(34.7, 219.5, 3.3)
(-0.2, 0.0, -0.2)(34.0, 218.5, 355.5)
(-0.2, 0.0, -0.2)(34.0, 218.5, 355.5)
(-0.2, 0.0, -0.2)(20.0, 172.8, 165.9)
(-0.2, 0.0, -0.2)(28.3, 216.9, 348.9)
(-0.2, 0.0, -0.2)(24.5, 218.7, 354.0)
(-0.2, 0.0, -0.2)(25.0, 219.4, 0.1)
(-0.2, 0.0, -0.2)(19.8, 218.5, 355.1)
(-0.2, 0.0, -0.2)(3.9, 178.1, 176.8)
(-0.2, 0.0, -0.2)(9.5, 221.3, 0.6)
(-0.2, 0.0, -0.2)(20.2, 220.5, 354.2)
(-0.2, 0.0, -0.2)(12.0, 224.1, 356.7)
(-0.2, 0.0, -0.2)(12.0, 182.3, 176.2)
(-0.2, 0.0, -0.2)(9.9, 231.0, 354.0)
(-0.2, 0.0, -0.2)(7.1, 193.1, 162.1)
(-0.2, 0.0, -0.2)(19.9, 241.2, 341.7)
(-0.2, 0.0, -0.2)(13.5, 249.0, 347.0)
(-0.3, 0.1, -0.2)(22.3, 249.9, 345.8)
